lead_id,company_name,zip_code,lead_source,lead_status,industry,company_size,deal_value,sales_rep,created_date,close_date
LEAD-005160,Zuniga Ltd,73436,Cold Outbound,Won,Finance,201-500,112419,Carol Williams,2024-01-27,2024-04-05
LEAD-005161,Miller-Madden,77071,Cold Outbound,Lost,Other,1-10,6768,David Johnson,2024-04-13,2024-08-16
LEAD-005162,Jones Ltd,68420,Referral,New,Technology,201-500,196389,Alice Chen,2024-05-12,
LEAD-005163,Patterson-Smith,38122,Website,Opportunity,Healthcare,1-10,6999,Alice Chen,2024-12-28,
LEAD-005164,"Davis, Le and Vargas",49676,Website,Lost,Technology,500+,395907,Eva Rodriguez,2024-03-23,2024-08-20
LEAD-005165,"Morris, Payne and Howard",35751,Website,Qualified,Technology,201-500,58178,Alice Chen,2024-03-12,
LEAD-005166,Woods Inc,61466,Referral,Lost,Other,500+,556691,Carol Williams,2024-11-11,
LEAD-005167,Smith and Sons,41558,Cold Outbound,Won,Retail,201-500,85698,David Johnson,2024-06-17,2024-10-10
LEAD-005168,Estrada Inc,74730,Event,Qualified,Healthcare,11-50,11119,Alice Chen,2024-08-29,
LEAD-005169,"Crawford, Taylor and Stanley",71320,Event,Opportunity,Healthcare,500+,679072,Eva Rodriguez,2024-02-28,
LEAD-005170,Jones-Harris,58750,Partner,Qualified,Finance,201-500,176703,Alice Chen,2024-04-04,
LEAD-005171,"Jordan, Potts and Powell",54862,Website,New,Other,11-50,13677,Alice Chen,2024-07-25,
LEAD-005172,"Holland, Sullivan and Knight",65320,Cold Outbound,Qualified,Professional Services,500+,294694,Alice Chen,2024-07-22,
LEAD-005173,Lewis-Martin,12570,Referral,Qualified,Technology,11-50,23428,David Johnson,2024-07-09,
LEAD-005174,Hall-Yates,62526,Website,New,Finance,1-10,3514,Bob Martinez,2024-10-26,
LEAD-005175,Anderson Ltd,73032,Website,Won,Manufacturing,201-500,199053,Bob Martinez,2024-05-31,2024-08-11
LEAD-005176,"Duran, Stevens and Morgan",16625,Cold Outbound,Opportunity,Other,51-200,54604,David Johnson,2024-08-11,
LEAD-005177,"Nichols, Alvarez and Stephens",98542,Cold Outbound,Opportunity,Technology,201-500,157274,Bob Martinez,2024-05-16,
LEAD-005178,Pittman and Sons,28641,Partner,Qualified,Healthcare,201-500,118741,Bob Martinez,2024-09-02,
LEAD-005179,"Armstrong, Moon and Steele",17239,Website,Won,Healthcare,1-10,3151,David Johnson,2024-03-19,2024-05-24
LEAD-005180,Morrison Ltd,49614,Cold Outbound,Opportunity,Finance,11-50,12429,Eva Rodriguez,2024-10-26,
LEAD-005181,Murphy-Lopez,01035,Event,Won,Finance,51-200,80716,David Johnson,2024-07-18,2024-09-14
LEAD-005182,"Hardy, Lane and Rogers",52213,Referral,Won,Manufacturing,51-200,53846,Bob Martinez,2024-03-31,2024-09-27
LEAD-005183,Thomas and Sons,33322,Referral,Won,Retail,51-200,55792,Bob Martinez,2024-02-17,2024-05-01
LEAD-005184,"Jones, Wilkinson and Hampton",52557,Referral,Lost,Manufacturing,51-200,63498,Bob Martinez,2024-07-07,2024-10-21
LEAD-005185,Nelson-Campbell,46933,Partner,New,Manufacturing,201-500,188794,David Johnson,2024-09-05,
LEAD-005186,Marsh-Mitchell,48410,Cold Outbound,Opportunity,Technology,500+,602744,Alice Chen,2024-01-03,
LEAD-005187,"Williams, Taylor and Donaldson",27916,Partner,Qualified,Technology,11-50,10593,Alice Chen,2024-06-29,
LEAD-005188,Torres-Gardner,22576,Website,Qualified,Retail,51-200,40204,Bob Martinez,2024-10-23,
LEAD-005189,Crawford-Evans,16601,Website,Qualified,Manufacturing,51-200,77096,David Johnson,2024-06-22,
LEAD-005190,"Cole, Collins and Everett",11550,Partner,New,Professional Services,1-10,5934,Alice Chen,2024-06-12,
LEAD-005191,Cruz LLC,04769,Website,Qualified,Technology,1-10,4943,Carol Williams,2024-06-14,
LEAD-005192,"Ewing, Scott and Rivera",98418,Event,Opportunity,Manufacturing,51-200,56994,Alice Chen,2024-01-09,
LEAD-005193,Sanchez-Edwards,37387,Event,Opportunity,Healthcare,500+,829989,Bob Martinez,2024-03-26,
LEAD-005194,Gonzalez-Chapman,83657,Website,Qualified,Retail,11-50,4045,Carol Williams,2024-05-29,
LEAD-005195,Cunningham-Jensen,16640,Event,Opportunity,Finance,500+,231223,David Johnson,2024-06-29,
LEAD-005196,Miller-Andrade,12018,Event,Won,Technology,51-200,29419,David Johnson,2024-08-07,2024-10-31
LEAD-005197,"Howard, Hudson and James",86508,Referral,Qualified,Finance,201-500,137227,Eva Rodriguez,2024-05-04,
LEAD-005198,Williams LLC,82513,Website,Qualified,Other,1-10,4479,David Johnson,2024-08-18,
LEAD-005199,Ball-White,42027,Referral,Won,Other,201-500,105860,Alice Chen,2024-05-15,2024-07-08
LEAD-005200,Martin and Sons,77486,Website,Opportunity,Professional Services,1-10,4658,Carol Williams,2024-06-28,
LEAD-005201,Craig-Simmons,37374,Cold Outbound,Qualified,Retail,51-200,35077,Bob Martinez,2024-04-01,
LEAD-005202,Castaneda PLC,32218,Website,Qualified,Finance,51-200,46633,Eva Rodriguez,2024-04-22,
LEAD-005203,"Oliver, Hansen and Hudson",07803,Referral,Qualified,Retail,500+,345442,Eva Rodriguez,2024-05-10,
LEAD-005204,"Long, Livingston and Gutierrez",97371,Cold Outbound,Opportunity,Manufacturing,11-50,10789,Eva Rodriguez,2024-06-17,
LEAD-005205,Evans LLC,73096,Website,New,Technology,201-500,145962,Bob Martinez,2024-10-19,
LEAD-005206,Baxter-Mcmahon,02341,Website,Qualified,Professional Services,51-200,43931,Eva Rodriguez,2024-04-23,
LEAD-005207,"Walker, Fletcher and Floyd",32805,Event,Opportunity,Retail,1-10,3599,Eva Rodriguez,2024-11-03,
LEAD-005208,Salazar-Foster,72449,Event,Qualified,Healthcare,11-50,10610,Carol Williams,2024-12-26,
LEAD-005209,"Chapman, Mullins and Sanchez",33312,Website,Opportunity,Retail,11-50,18612,Carol Williams,2024-10-01,
LEAD-005210,Hill-Hayes,85024,Content,Opportunity,Professional Services,51-200,51589,Eva Rodriguez,2024-03-28,
LEAD-005211,"Ibarra, Wiley and Baker",54171,Website,Lost,Healthcare,201-500,193899,Alice Chen,2024-07-23,2024-10-25
LEAD-005212,"Copeland, Lyons and Jackson",05146,Referral,New,Retail,51-200,44012,Alice Chen,2024-03-28,
LEAD-005213,Watkins PLC,85003,Website,Opportunity,Finance,201-500,200314,Carol Williams,2024-06-12,
LEAD-005214,Jacobs Group,83812,Referral,New,Other,11-50,10829,Alice Chen,2024-10-07,
LEAD-005215,Mcneil Ltd,51532,Website,Won,Healthcare,201-500,238863,Alice Chen,2024-11-13,
LEAD-005216,"Day, Khan and Aguilar",27244,Website,Opportunity,Other,1-10,4667,Bob Martinez,2024-12-28,
LEAD-005217,Garcia-Moore,30552,Event,Won,Manufacturing,11-50,12548,Carol Williams,2024-01-04,2024-02-10
LEAD-005218,"Griffin, Brown and Thompson",79259,Event,New,Healthcare,51-200,74609,Alice Chen,2024-11-30,
LEAD-005219,Gill-Mendoza,83501,Referral,Qualified,Professional Services,51-200,59104,Carol Williams,2024-04-27,
LEAD-005220,"Bailey, Mitchell and Mckinney",17366,Event,New,Professional Services,1-10,4521,David Johnson,2024-06-09,
LEAD-005221,Rogers-Mcbride,15775,Website,Opportunity,Finance,1-10,3905,Eva Rodriguez,2024-02-21,
LEAD-005222,Johnson Inc,39232,Event,Opportunity,Healthcare,1-10,4013,David Johnson,2024-01-17,
LEAD-005223,Ramirez-Reynolds,16030,Website,Lost,Professional Services,11-50,12852,Bob Martinez,2024-04-28,2024-09-12
LEAD-005224,Hickman-Hernandez,15370,Referral,New,Finance,11-50,14612,David Johnson,2024-08-25,
LEAD-005225,Knight Inc,33167,Website,Opportunity,Finance,51-200,56017,Alice Chen,2024-02-24,
LEAD-005226,"Baxter, Rodriguez and Maxwell",56541,Event,New,Professional Services,500+,318780,Bob Martinez,2024-03-20,
LEAD-005227,"Shields, Cook and Long",18055,Website,Qualified,Technology,500+,320390,Eva Rodriguez,2024-05-18,
LEAD-005228,"Mann, Myers and Rivera",55012,Cold Outbound,New,Manufacturing,1-10,5546,Bob Martinez,2024-05-11,
LEAD-005229,"Byrd, Ruiz and Smith",55051,Referral,Won,Finance,1-10,4154,Eva Rodriguez,2024-06-16,2024-10-11
LEAD-005230,Livingston PLC,45805,Referral,Qualified,Finance,11-50,16235,Carol Williams,2024-03-25,
LEAD-005231,Green LLC,14511,Partner,Opportunity,Professional Services,11-50,19264,Eva Rodriguez,2024-08-02,
LEAD-005232,Lopez-Dominguez,11377,Website,Qualified,Other,51-200,36985,Alice Chen,2024-06-03,
LEAD-005233,Walker-Jones,26323,Referral,New,Retail,11-50,15147,Eva Rodriguez,2024-12-28,
LEAD-005234,"Pierce, Williams and Harris",36801,Website,Opportunity,Professional Services,51-200,55325,David Johnson,2024-12-11,
LEAD-005235,Lee Group,15641,Website,Opportunity,Healthcare,1-10,4024,Carol Williams,2024-03-02,
LEAD-005236,"Yang, Johnson and Wright",68861,Website,Qualified,Technology,51-200,49776,Carol Williams,2024-04-30,
LEAD-005237,Carter-Baker,63636,Partner,Qualified,Technology,500+,728373,Alice Chen,2024-03-21,
LEAD-005238,"Rodriguez, Turner and Alvarado",68416,Cold Outbound,Qualified,Technology,11-50,16779,David Johnson,2024-10-04,
LEAD-005239,"Perry, Figueroa and Leonard",34476,Website,Qualified,Manufacturing,201-500,120308,David Johnson,2024-09-12,
LEAD-005240,Harrington-Fernandez,01915,Referral,Opportunity,Professional Services,1-10,2806,Eva Rodriguez,2024-01-11,
LEAD-005241,Arnold Ltd,21766,Website,Lost,Finance,500+,704323,David Johnson,2024-05-01,2024-09-13
LEAD-005242,"Zimmerman, Thomas and Dalton",80214,Partner,Won,Professional Services,11-50,19296,Alice Chen,2024-05-28,2024-10-05
LEAD-005243,"Chung, Hernandez and Ballard",15492,Cold Outbound,Qualified,Retail,51-200,52033,Bob Martinez,2024-02-04,
LEAD-005244,"Bates, Freeman and Small",52161,Website,New,Other,51-200,64645,David Johnson,2024-01-26,
LEAD-005245,Baker-Chaney,20144,Website,Qualified,Professional Services,51-200,36680,Eva Rodriguez,2024-04-27,
LEAD-005246,Skinner Inc,33471,Partner,Qualified,Healthcare,11-50,12997,David Johnson,2024-03-01,
LEAD-005247,Herrera LLC,36852,Website,Opportunity,Other,500+,586487,Alice Chen,2024-01-19,
LEAD-005248,Martin PLC,57555,Event,Qualified,Technology,11-50,13514,Alice Chen,2024-08-24,
LEAD-005249,Henderson-Morgan,14784,Website,Opportunity,Professional Services,51-200,59265,Carol Williams,2024-06-23,
LEAD-005250,Blair-Molina,15411,Website,New,Finance,201-500,127132,Alice Chen,2024-10-21,
LEAD-005251,Gonzalez and Sons,18106,Website,Qualified,Healthcare,51-200,48998,Eva Rodriguez,2024-07-21,
LEAD-005252,Hanson and Sons,20660,Content,Lost,Manufacturing,11-50,16505,Alice Chen,2024-01-04,2024-05-28
LEAD-005253,Smith LLC,91030,Content,Won,Other,500+,335690,David Johnson,2024-06-04,2024-11-18
LEAD-005254,"Frey, Lewis and Rich",23060,Website,Qualified,Finance,201-500,174062,Eva Rodriguez,2024-03-30,
LEAD-005255,Robinson LLC,26104,Partner,Qualified,Technology,201-500,105444,Alice Chen,2024-06-07,
LEAD-005256,Alexander-Gross,01366,Website,Qualified,Finance,1-10,5022,Alice Chen,2024-02-17,
LEAD-005257,"Santana, Logan and Diaz",26210,Content,Opportunity,Healthcare,500+,416224,Alice Chen,2024-11-12,
LEAD-005258,Kim Group,40601,Event,Opportunity,Finance,51-200,40917,Carol Williams,2024-02-25,
LEAD-005259,Lynch-Reed,02575,Cold Outbound,Won,Retail,51-200,32511,Bob Martinez,2024-11-12,
LEAD-005260,Wright-Goodman,71743,Referral,Opportunity,Finance,201-500,81540,David Johnson,2024-03-08,
LEAD-005261,May-Clark,29678,Cold Outbound,Lost,Healthcare,1-10,3884,David Johnson,2024-01-31,2024-04-27
LEAD-005262,Kent Ltd,28670,Website,Qualified,Technology,500+,549829,Bob Martinez,2024-08-13,
LEAD-005263,"Hammond, Cabrera and Jackson",42028,Event,Opportunity,Other,1-10,6388,Bob Martinez,2024-01-12,
LEAD-005264,Nelson and Sons,38542,Referral,New,Manufacturing,51-200,41576,Eva Rodriguez,2024-01-19,
LEAD-005265,Fernandez Group,02139,Website,Qualified,Manufacturing,1-10,3970,Carol Williams,2024-01-27,
LEAD-005266,"Pacheco, Robles and Lowery",97480,Cold Outbound,New,Manufacturing,500+,282184,Alice Chen,2024-01-07,
LEAD-005267,Gibson and Sons,15282,Referral,Opportunity,Healthcare,201-500,152506,Alice Chen,2024-03-04,
LEAD-005268,"Robles, Carter and Ibarra",24441,Referral,Qualified,Retail,51-200,51211,Bob Martinez,2024-01-23,
LEAD-005269,Olsen-Bowen,24916,Cold Outbound,New,Manufacturing,11-50,14948,Carol Williams,2024-12-21,
LEAD-005270,Guerrero-Payne,80216,Event,Opportunity,Other,51-200,54841,Carol Williams,2024-10-10,
LEAD-005271,Decker Group,68777,Cold Outbound,New,Manufacturing,51-200,38856,Eva Rodriguez,2024-09-06,
LEAD-005272,"Vazquez, Morris and Green",55749,Event,New,Other,51-200,47083,Carol Williams,2024-02-11,
LEAD-005273,"Buchanan, Burke and Atkins",38115,Website,Qualified,Healthcare,11-50,6830,Eva Rodriguez,2024-12-25,
LEAD-005274,Williams-Ward,26338,Cold Outbound,Opportunity,Retail,11-50,17875,Eva Rodriguez,2024-07-29,
LEAD-005275,Herrera Group,07650,Event,Lost,Professional Services,51-200,32182,David Johnson,2024-02-29,2024-06-12
LEAD-005276,"Harrison, Hernandez and Wagner",56168,Referral,Qualified,Retail,1-10,6091,David Johnson,2024-12-27,
LEAD-005277,White LLC,73560,Cold Outbound,Opportunity,Finance,51-200,48827,Bob Martinez,2024-08-20,
LEAD-005278,Lang PLC,38501,Website,Lost,Other,201-500,187617,Alice Chen,2024-10-30,
LEAD-005279,"Cooper, Long and Ferguson",31051,Website,Lost,Healthcare,11-50,14626,Carol Williams,2024-10-03,
LEAD-005280,Melendez-Hardy,49712,Partner,Opportunity,Retail,51-200,66591,Carol Williams,2024-02-27,
LEAD-005281,Washington Ltd,64433,Content,Opportunity,Healthcare,201-500,209821,Eva Rodriguez,2024-03-13,
LEAD-005282,Berry-Shepard,43003,Referral,Qualified,Finance,1-10,5662,Eva Rodriguez,2024-11-04,
LEAD-005283,Garcia Inc,55426,Partner,Lost,Professional Services,11-50,14179,Alice Chen,2024-02-03,2024-04-06
LEAD-005284,Wilson Group,13316,Partner,Lost,Other,51-200,48101,Alice Chen,2024-07-18,2024-10-28
LEAD-005285,Young LLC,12974,Website,Won,Retail,51-200,37376,David Johnson,2024-09-24,2024-11-07
LEAD-005286,"Perry, Hull and Mendez",65676,Referral,Opportunity,Manufacturing,201-500,174452,David Johnson,2024-09-17,
LEAD-005287,Gibson Inc,89425,Referral,Won,Retail,11-50,15478,Bob Martinez,2024-12-01,
LEAD-005288,Carter-Johnson,73069,Website,Qualified,Retail,51-200,34216,Bob Martinez,2024-09-01,
LEAD-005289,George LLC,52772,Website,Won,Technology,51-200,70371,Alice Chen,2024-02-10,2024-08-06
LEAD-005290,"Bonilla, Williamson and Benson",77442,Referral,Opportunity,Professional Services,11-50,15301,Bob Martinez,2024-03-10,
LEAD-005291,"Flores, Blackwell and Duran",19543,Website,New,Professional Services,1-10,5466,David Johnson,2024-07-10,
LEAD-005292,Thompson and Sons,42164,Cold Outbound,Opportunity,Retail,51-200,48757,Eva Rodriguez,2024-12-17,
LEAD-005293,Dougherty-Goodman,40921,Event,Opportunity,Other,201-500,129724,David Johnson,2024-04-07,
LEAD-005294,Grant and Sons,74801,Referral,Qualified,Technology,201-500,127896,Alice Chen,2024-03-04,
LEAD-005295,Ward LLC,72111,Cold Outbound,Opportunity,Technology,51-200,35946,Bob Martinez,2024-02-28,
LEAD-005296,Rodriguez and Sons,63877,Content,Qualified,Finance,201-500,158602,Alice Chen,2024-05-26,
LEAD-005297,"Flores, Cochran and Garza",43016,Cold Outbound,Lost,Professional Services,51-200,78453,Eva Rodriguez,2024-09-07,2024-10-23
LEAD-005298,Horn-Lee,62902,Website,New,Manufacturing,11-50,16470,Alice Chen,2024-03-16,
LEAD-005299,"Fitzgerald, Schwartz and Velasquez",71456,Website,New,Other,11-50,14445,David Johnson,2024-03-19,
LEAD-005300,Phillips-Ramos,82523,Cold Outbound,Qualified,Technology,1-10,4626,Carol Williams,2024-12-17,
LEAD-005301,Torres PLC,43314,Website,Opportunity,Other,201-500,175924,Carol Williams,2024-07-12,
LEAD-005302,"Greene, Nielsen and Smith",89834,Event,New,Retail,51-200,55807,Eva Rodriguez,2024-06-29,
LEAD-005303,Brock Inc,78722,Cold Outbound,Opportunity,Technology,11-50,26079,Eva Rodriguez,2024-11-30,
LEAD-005304,Austin-Gray,49818,Website,Won,Finance,11-50,17737,Alice Chen,2024-07-16,2024-12-12
LEAD-005305,"Bailey, Salazar and Golden",32134,Cold Outbound,Lost,Finance,51-200,35160,David Johnson,2024-03-14,2024-07-25
LEAD-005306,"West, Scott and Miles",16619,Partner,Qualified,Retail,11-50,22736,Carol Williams,2024-03-11,
LEAD-005307,Simmons-Barrett,95337,Cold Outbound,Opportunity,Technology,1-10,3210,David Johnson,2024-03-03,
LEAD-005308,"Figueroa, Gutierrez and Adams",41310,Partner,Opportunity,Technology,51-200,55010,David Johnson,2024-06-24,
LEAD-005309,Wells-Norton,14469,Website,Qualified,Manufacturing,51-200,65873,David Johnson,2024-03-03,
LEAD-005310,Bradley-Smith,47420,Referral,Qualified,Healthcare,11-50,16375,David Johnson,2024-02-01,
LEAD-005311,Bailey-Miller,62344,Referral,Won,Technology,201-500,107831,David Johnson,2024-11-10,
LEAD-005312,"Anderson, Valdez and Armstrong",82636,Referral,New,Technology,51-200,55921,Carol Williams,2024-12-26,
LEAD-005313,Hernandez LLC,38006,Referral,Won,Retail,11-50,10792,Alice Chen,2024-02-15,2024-07-28
LEAD-005314,Morris Group,15710,Website,Qualified,Technology,51-200,40235,David Johnson,2024-03-25,
LEAD-005315,Hernandez LLC,24935,Referral,Opportunity,Other,11-50,6640,Carol Williams,2024-05-02,
LEAD-005316,"Haynes, Morales and Graham",73054,Cold Outbound,Lost,Finance,201-500,150731,Eva Rodriguez,2024-06-28,2024-08-22
LEAD-005317,"Cortez, Moore and Ortiz",27127,Website,Opportunity,Manufacturing,201-500,177815,David Johnson,2024-11-17,
LEAD-005318,"Sharp, Beck and Finley",28585,Website,Opportunity,Professional Services,201-500,219334,Alice Chen,2024-01-17,
LEAD-005319,Bennett-Rogers,71065,Event,New,Finance,51-200,50755,Carol Williams,2024-04-10,
LEAD-005320,"Robertson, Lucas and Arnold",56589,Website,New,Retail,11-50,13670,Eva Rodriguez,2024-02-07,
LEAD-005321,Harris Inc,49267,Event,Opportunity,Professional Services,51-200,42912,Bob Martinez,2024-03-27,
LEAD-005322,"Medina, York and Williams",69142,Website,Opportunity,Manufacturing,11-50,15569,Bob Martinez,2024-08-10,
LEAD-005323,"York, Walker and Foley",68974,Website,Opportunity,Professional Services,11-50,14588,Bob Martinez,2024-01-25,
LEAD-005324,"Miller, Jefferson and Davis",54648,Partner,New,Healthcare,11-50,13993,Eva Rodriguez,2024-11-17,
LEAD-005325,Casey LLC,43466,Website,Qualified,Retail,1-10,2108,Carol Williams,2024-10-17,
LEAD-005326,Dixon-Buck,49651,Referral,Qualified,Finance,11-50,15273,David Johnson,2024-02-13,
LEAD-005327,"Watson, Hernandez and Graham",41557,Website,Lost,Manufacturing,11-50,4870,David Johnson,2024-06-11,2024-08-28
LEAD-005328,"Porter, Morales and English",13754,Event,Lost,Retail,11-50,22324,Alice Chen,2024-02-10,2024-06-03
LEAD-005329,"Rodriguez, Murphy and Hawkins",25670,Referral,Lost,Professional Services,201-500,163388,Carol Williams,2024-01-23,2024-02-29
LEAD-005330,Parker-Torres,39501,Website,Opportunity,Healthcare,11-50,13540,David Johnson,2024-02-21,
LEAD-005331,"Smith, Norton and Thompson",16738,Website,Opportunity,Healthcare,51-200,47470,Bob Martinez,2024-12-26,
LEAD-005332,"Sexton, Jimenez and Little",36312,Cold Outbound,Opportunity,Healthcare,1-10,7291,Eva Rodriguez,2024-07-05,
LEAD-005333,Decker PLC,69346,Cold Outbound,Opportunity,Professional Services,1-10,3081,Eva Rodriguez,2024-05-07,
LEAD-005334,"Moyer, Little and Campbell",19022,Website,Opportunity,Technology,51-200,42182,David Johnson,2024-12-03,
LEAD-005335,Curry-Hampton,33965,Event,New,Technology,11-50,8281,Carol Williams,2024-02-16,
LEAD-005336,"Graham, Anderson and Phillips",10312,Cold Outbound,New,Other,500+,340171,Bob Martinez,2024-03-11,
LEAD-005337,Bishop Ltd,08861,Event,Qualified,Manufacturing,201-500,144247,Bob Martinez,2024-12-27,
LEAD-005338,Stokes-White,48235,Cold Outbound,Qualified,Finance,51-200,95344,Bob Martinez,2024-03-16,
LEAD-005339,Smith Ltd,04640,Referral,Opportunity,Manufacturing,51-200,49943,David Johnson,2024-01-25,
LEAD-005340,Mitchell PLC,63060,Content,New,Finance,11-50,13142,Carol Williams,2024-04-08,
LEAD-005341,"Robinson, Kaufman and Campbell",28539,Partner,Qualified,Healthcare,51-200,34168,Alice Chen,2024-07-07,
LEAD-005342,"Stark, Carroll and Atkins",74871,Event,Won,Manufacturing,1-10,6342,Bob Martinez,2024-12-02,
LEAD-005343,Davis PLC,48044,Content,Lost,Professional Services,201-500,74361,Carol Williams,2024-06-22,2024-08-08
LEAD-005344,Bryan Group,78801,Cold Outbound,Lost,Finance,1-10,3050,Bob Martinez,2024-08-16,2024-12-10
LEAD-005345,"Wheeler, Austin and Johnston",77478,Referral,Qualified,Finance,201-500,82144,David Johnson,2024-07-23,
LEAD-005346,Pearson PLC,76177,Website,Opportunity,Technology,11-50,15131,Alice Chen,2024-09-28,
LEAD-005347,Rodriguez PLC,63436,Referral,Won,Technology,1-10,5299,Carol Williams,2024-01-08,2024-02-15
LEAD-005348,Robinson Group,55106,Referral,New,Healthcare,11-50,19872,David Johnson,2024-06-12,
LEAD-005349,Smith-Watts,53806,Referral,Opportunity,Finance,1-10,5655,Eva Rodriguez,2024-03-06,
LEAD-005350,"Smith, Smith and Mayer",66434,Referral,New,Technology,51-200,66842,Bob Martinez,2024-10-17,
LEAD-005351,Ryan and Sons,71942,Website,New,Finance,11-50,11206,Eva Rodriguez,2024-07-30,
LEAD-005352,Lopez-Davis,01852,Referral,New,Manufacturing,11-50,20131,Alice Chen,2024-05-04,
LEAD-005353,"Williams, Pacheco and Nelson",56145,Partner,Qualified,Finance,201-500,188312,Alice Chen,2024-12-10,
