lead_id,company_name,zip_code,lead_source,lead_status,industry,company_size,deal_value,sales_rep,created_date,close_date
LEAD-005666,Miller-Mitchell,20453,Referral,Opportunity,Retail,1-10,5878,David Johnson,2024-08-23,
LEAD-005667,Lee-Williams,98340,Website,Qualified,Retail,11-50,13372,Carol Williams,2024-04-05,
LEAD-005668,Greer-Mejia,32699,Content,New,Finance,51-200,55966,Bob Martinez,2024-08-09,
LEAD-005669,"Cunningham, Terry and Russo",92649,Content,New,Other,201-500,59104,Eva Rodriguez,2024-09-27,
LEAD-005670,Clark LLC,57825,Cold Outbound,Opportunity,Technology,1-10,4060,Bob Martinez,2024-05-13,
LEAD-005671,"Hopkins, Shaw and James",80796,Website,Won,Manufacturing,51-200,68372,Carol Williams,2024-03-22,2024-09-02
LEAD-005672,Arellano PLC,94034,Content,New,Manufacturing,11-50,12743,David Johnson,2024-04-10,
LEAD-005673,Henry PLC,26938,Website,New,Finance,1-10,6748,David Johnson,2024-11-07,
LEAD-005674,"Crawford, Peterson and Jones",45173,Referral,New,Finance,11-50,15477,Eva Rodriguez,2024-12-13,
LEAD-005675,Calhoun and Sons,05906,Event,Lost,Manufacturing,51-200,52535,Bob Martinez,2024-02-06,2024-05-06
LEAD-005676,Maxwell Ltd,04476,Event,Lost,Professional Services,1-10,4483,Carol Williams,2024-11-12,
LEAD-005677,Lara-Martin,56595,Website,Lost,Other,201-500,48606,David Johnson,2024-06-01,2024-11-26
LEAD-005678,White-Wallace,29379,Website,Qualified,Retail,11-50,9597,Carol Williams,2024-12-04,
LEAD-005679,Brown-Thomas,24497,Partner,Opportunity,Manufacturing,1-10,3776,Carol Williams,2024-04-18,
LEAD-005680,Hahn-Walker,33125,Event,Qualified,Professional Services,11-50,14947,Bob Martinez,2024-07-08,
LEAD-005681,Chambers-Edwards,98984,Referral,Opportunity,Technology,11-50,18767,Alice Chen,2024-05-29,
LEAD-005682,"Harrison, Jenkins and Rice",67519,Event,Opportunity,Retail,1-10,2503,David Johnson,2024-04-23,
LEAD-005683,"Simmons, Martin and Olsen",76228,Website,Qualified,Retail,500+,267754,David Johnson,2024-04-21,
LEAD-005684,"Richardson, Martinez and Parker",82483,Partner,Opportunity,Technology,51-200,52514,Alice Chen,2024-02-23,
LEAD-005685,Smith-Gutierrez,17489,Event,Qualified,Finance,500+,426614,David Johnson,2024-08-08,
LEAD-005686,Murphy-Ferguson,44253,Website,Qualified,Technology,11-50,20756,Eva Rodriguez,2024-11-29,
LEAD-005687,Thomas Ltd,07609,Referral,Opportunity,Manufacturing,201-500,85779,Alice Chen,2024-12-02,
LEAD-005688,Cannon-Christensen,55274,Cold Outbound,Qualified,Finance,51-200,65963,Bob Martinez,2024-10-03,
LEAD-005689,White-Duffy,97454,Partner,Qualified,Finance,51-200,37334,David Johnson,2024-05-04,
LEAD-005690,"Johnson, Alexander and Strickland",34239,Partner,Qualified,Retail,201-500,155987,Alice Chen,2024-09-22,
LEAD-005691,Delacruz-Jones,75936,Event,Opportunity,Finance,1-10,7735,David Johnson,2024-02-12,
LEAD-005692,Kim-Patton,49161,Referral,Won,Retail,51-200,70689,Alice Chen,2024-12-15,
LEAD-005693,Lopez and Sons,38866,Referral,Opportunity,Healthcare,11-50,10336,Alice Chen,2024-12-12,
LEAD-005694,Murray-Riggs,90884,Website,Won,Professional Services,500+,495755,Carol Williams,2024-12-29,
LEAD-005695,"Barnett, Hale and Mitchell",45706,Website,Won,Professional Services,11-50,17247,Eva Rodriguez,2024-07-10,2024-12-29
LEAD-005696,"Bradley, Hodge and Taylor",15733,Referral,New,Healthcare,201-500,116540,Bob Martinez,2024-12-01,
LEAD-005697,"Carter, Rios and Stevens",27188,Referral,New,Other,11-50,18492,Eva Rodriguez,2024-03-30,
LEAD-005698,"Carr, Anderson and Carter",73311,Website,Qualified,Professional Services,51-200,61595,Eva Rodriguez,2024-09-21,
LEAD-005699,Schroeder and Sons,58789,Website,Opportunity,Healthcare,11-50,23469,Bob Martinez,2024-09-07,
LEAD-005700,"Gilmore, Steele and House",92083,Website,Opportunity,Technology,1-10,3993,Bob Martinez,2024-09-30,
LEAD-005701,Stewart-Robbins,52236,Partner,Won,Healthcare,201-500,139157,Eva Rodriguez,2024-07-08,2024-08-29
LEAD-005702,Cannon-Wallace,52330,Partner,Won,Retail,51-200,72971,Alice Chen,2024-03-17,2024-08-17
LEAD-005703,Mccoy-Lambert,68687,Partner,Opportunity,Other,51-200,52005,Bob Martinez,2024-06-14,
LEAD-005704,Smith Inc,18630,Website,Opportunity,Other,11-50,7038,Alice Chen,2024-12-09,
LEAD-005705,Johnson Inc,94878,Cold Outbound,Qualified,Healthcare,11-50,16475,Carol Williams,2024-09-19,
LEAD-005706,"Carter, Hull and Martinez",33678,Referral,Qualified,Retail,51-200,51630,Alice Chen,2024-10-27,
LEAD-005707,"Harris, Haney and Lewis",59661,Cold Outbound,Opportunity,Other,500+,598395,Carol Williams,2024-09-19,
LEAD-005708,"James, Arroyo and Hicks",91116,Website,Won,Other,51-200,69429,David Johnson,2024-07-28,2024-09-02
LEAD-005709,"Sullivan, Cummings and Little",91899,Referral,Won,Manufacturing,51-200,48843,Eva Rodriguez,2024-03-21,2024-08-07
LEAD-005710,Smith-Rogers,89260,Referral,Lost,Healthcare,11-50,10985,Eva Rodriguez,2024-04-08,2024-06-18
LEAD-005711,"Lowery, Macdonald and Mcdowell",79064,Partner,Opportunity,Manufacturing,201-500,210581,David Johnson,2024-02-21,
LEAD-005712,Hart LLC,55460,Referral,Qualified,Finance,51-200,38803,Alice Chen,2024-04-18,
LEAD-005713,"Espinoza, Williams and Camacho",19581,Website,Won,Healthcare,11-50,16040,Eva Rodriguez,2024-04-11,2024-08-02
LEAD-005714,"Wood, Camacho and Odonnell",28701,Referral,Won,Technology,1-10,5109,Eva Rodriguez,2024-05-25,2024-11-19
LEAD-005715,Summers Inc,10651,Website,Opportunity,Manufacturing,51-200,45670,Carol Williams,2024-02-12,
LEAD-005716,Carter-Rodriguez,45718,Event,Won,Retail,1-10,7551,Carol Williams,2024-11-01,
LEAD-005717,"Baldwin, Kline and May",71396,Website,New,Manufacturing,51-200,50249,Carol Williams,2024-12-06,
LEAD-005718,Robinson PLC,96674,Website,Opportunity,Other,51-200,42952,Alice Chen,2024-07-16,
LEAD-005719,"Fowler, Chandler and Johnson",33961,Website,Qualified,Other,1-10,7286,David Johnson,2024-09-04,
LEAD-005720,Brown Inc,36144,Referral,Qualified,Other,11-50,18419,David Johnson,2024-04-03,
LEAD-005721,Bailey Group,67212,Cold Outbound,Opportunity,Healthcare,51-200,65358,Bob Martinez,2024-05-12,
LEAD-005722,Mcdaniel LLC,25526,Cold Outbound,Won,Finance,51-200,21765,Bob Martinez,2024-07-21,2024-09-18
LEAD-005723,"Pena, Hill and Brewer",63063,Website,Lost,Retail,1-10,8477,Bob Martinez,2024-04-30,2024-10-23
LEAD-005724,Flores-Wagner,26333,Website,Lost,Professional Services,51-200,38655,David Johnson,2024-01-17,2024-02-25
LEAD-005725,"Fowler, Garcia and Powell",42150,Cold Outbound,New,Retail,51-200,48392,Alice Chen,2024-05-28,
LEAD-005726,West-Tucker,59588,Event,Opportunity,Other,11-50,14343,Alice Chen,2024-08-01,
LEAD-005727,Johnson-Hayden,80218,Referral,Opportunity,Retail,11-50,12321,Bob Martinez,2024-01-15,
LEAD-005728,Oneal Ltd,13963,Referral,Opportunity,Manufacturing,51-200,21465,Eva Rodriguez,2024-06-06,
LEAD-005729,"Rose, Hansen and Warner",63904,Event,Opportunity,Retail,11-50,7965,Alice Chen,2024-09-29,
LEAD-005730,Graham Inc,48448,Cold Outbound,Qualified,Manufacturing,51-200,42697,Eva Rodriguez,2024-07-19,
LEAD-005731,Coleman-Lindsey,55865,Event,New,Technology,11-50,11283,David Johnson,2024-02-13,
LEAD-005732,Carroll Group,51013,Referral,Qualified,Professional Services,11-50,8827,David Johnson,2024-06-19,
LEAD-005733,Riley-Marquez,26972,Partner,Opportunity,Technology,201-500,162448,Bob Martinez,2024-09-14,
LEAD-005734,Moore Inc,62955,Referral,Qualified,Retail,201-500,107632,Carol Williams,2024-12-03,
LEAD-005735,Ball Inc,44126,Cold Outbound,Qualified,Finance,500+,296968,Bob Martinez,2024-07-27,
LEAD-005736,Brooks LLC,47233,Referral,New,Healthcare,11-50,17505,Alice Chen,2024-09-06,
LEAD-005737,"Jones, Bailey and Murphy",92983,Cold Outbound,Opportunity,Technology,500+,557305,Carol Williams,2024-02-28,
LEAD-005738,"Wood, Diaz and Allen",32936,Website,Won,Other,11-50,10770,Alice Chen,2024-08-12,2024-09-12
LEAD-005739,"Watkins, Juarez and Martin",21370,Referral,Won,Manufacturing,51-200,79474,Eva Rodriguez,2024-05-30,2024-08-13
LEAD-005740,Hopkins-Davis,92303,Referral,Qualified,Manufacturing,11-50,17393,Carol Williams,2024-07-06,
LEAD-005741,Hansen-Jones,43787,Referral,Qualified,Manufacturing,201-500,122945,Eva Rodriguez,2024-07-28,
LEAD-005742,Hickman-Patterson,64054,Website,New,Other,11-50,10085,Alice Chen,2024-08-22,
LEAD-005743,Smith and Sons,01347,Partner,Lost,Healthcare,51-200,37139,Eva Rodriguez,2024-02-28,2024-08-03
LEAD-005744,"Peterson, Moore and Petersen",23932,Event,Lost,Professional Services,201-500,231335,Bob Martinez,2024-07-05,2024-10-16
LEAD-005745,Jordan-Castro,85350,Website,Opportunity,Manufacturing,1-10,6199,Eva Rodriguez,2024-03-27,
LEAD-005746,Stewart-Little,97317,Website,Opportunity,Healthcare,201-500,152043,David Johnson,2024-10-02,
LEAD-005747,Martin and Sons,68377,Referral,Qualified,Healthcare,500+,609221,Alice Chen,2024-05-23,
LEAD-005748,Simmons-Donaldson,01080,Referral,Qualified,Finance,11-50,18979,Bob Martinez,2024-11-08,
LEAD-005749,"Mcdonald, Lee and Herman",70646,Event,Lost,Healthcare,11-50,17401,Bob Martinez,2024-12-21,
LEAD-005750,"Bradshaw, Martinez and Bowen",01546,Website,Qualified,Technology,51-200,44054,Carol Williams,2024-09-05,
LEAD-005751,Cannon-Walker,94220,Referral,New,Professional Services,500+,281717,David Johnson,2024-11-24,
LEAD-005752,Clements Group,61992,Referral,Opportunity,Manufacturing,11-50,15496,Eva Rodriguez,2024-06-26,
LEAD-005753,"Clements, Wilson and Koch",66202,Event,Opportunity,Healthcare,500+,664158,Alice Chen,2024-04-23,
LEAD-005754,Flores Ltd,96509,Website,New,Other,1-10,6117,Eva Rodriguez,2024-07-05,
LEAD-005755,"Gordon, Price and Smith",79477,Content,New,Finance,51-200,74476,Carol Williams,2024-01-24,
LEAD-005756,Ramos Inc,19693,Website,New,Retail,500+,153824,Bob Martinez,2024-01-29,
LEAD-005757,Wilcox Ltd,37025,Cold Outbound,Opportunity,Finance,51-200,48861,David Johnson,2024-02-24,
LEAD-005758,Phillips LLC,64576,Partner,Opportunity,Healthcare,11-50,15685,Bob Martinez,2024-03-25,
LEAD-005759,"Brandt, Bailey and Hopkins",91168,Website,Lost,Healthcare,51-200,33907,Bob Martinez,2024-09-14,
LEAD-005760,Duke-Davis,81640,Website,Won,Technology,1-10,6666,Eva Rodriguez,2024-11-19,
LEAD-005761,"Berger, Michael and Byrd",76858,Referral,New,Other,1-10,3041,Eva Rodriguez,2024-09-02,
LEAD-005762,Rodriguez-Diaz,80443,Website,Opportunity,Finance,201-500,116336,Carol Williams,2024-06-17,
LEAD-005763,Ingram-Powell,60172,Website,New,Healthcare,11-50,16032,Carol Williams,2024-06-06,
LEAD-005764,Williams-Lynch,89795,Cold Outbound,Opportunity,Healthcare,11-50,19818,Bob Martinez,2024-05-26,
LEAD-005765,"Bond, Lee and Maxwell",02608,Website,Qualified,Retail,11-50,12166,Eva Rodriguez,2024-01-07,
LEAD-005766,"Reeves, Hernandez and Mayer",37404,Website,Opportunity,Retail,201-500,55054,Eva Rodriguez,2024-02-23,
LEAD-005767,"James, Marquez and Gonzalez",60649,Referral,New,Finance,11-50,20802,Alice Chen,2024-08-30,
LEAD-005768,Krueger and Sons,17171,Partner,New,Other,1-10,4359,Alice Chen,2024-11-21,
LEAD-005769,Riley LLC,32466,Event,New,Healthcare,1-10,4180,Carol Williams,2024-08-30,
LEAD-005770,"Smith, Smith and Steele",63184,Event,Won,Finance,201-500,207773,Alice Chen,2024-09-17,2024-11-28
LEAD-005771,Fisher Inc,44354,Website,Qualified,Manufacturing,500+,798250,Bob Martinez,2024-07-10,
LEAD-005772,"Willis, Miller and Duffy",05369,Website,Opportunity,Manufacturing,1-10,1168,Bob Martinez,2024-10-16,
LEAD-005773,"Davis, Jones and Fletcher",20344,Partner,Opportunity,Technology,51-200,39215,David Johnson,2024-06-11,
LEAD-005774,Johnson Inc,18136,Referral,Opportunity,Healthcare,51-200,37061,David Johnson,2024-06-04,
LEAD-005775,Castro-Robbins,88243,Website,New,Finance,51-200,26220,Bob Martinez,2024-04-11,
LEAD-005776,Browning-Harper,73417,Website,New,Retail,1-10,3291,Alice Chen,2024-12-22,
LEAD-005777,Walker LLC,67033,Referral,Won,Technology,201-500,188508,Alice Chen,2024-07-13,
LEAD-005778,"Clark, Vasquez and Davis",24997,Referral,Opportunity,Technology,51-200,38411,Carol Williams,2024-02-11,
LEAD-005779,Duncan-Kennedy,12466,Referral,New,Other,500+,658627,Alice Chen,2024-11-13,
LEAD-005780,Cruz-Waller,93677,Website,Opportunity,Technology,51-200,73696,David Johnson,2024-07-15,
LEAD-005781,Mercer-Hughes,37677,Cold Outbound,Opportunity,Professional Services,51-200,63208,Eva Rodriguez,2024-09-20,
LEAD-005782,Burnett Inc,27720,Website,Won,Professional Services,51-200,84453,Alice Chen,2024-02-05,2024-04-05
LEAD-005783,Schwartz-Roth,53934,Referral,Lost,Healthcare,11-50,12705,Alice Chen,2024-06-13,2024-08-24
LEAD-005784,Thomas-Stone,41182,Partner,Opportunity,Manufacturing,201-500,188861,Bob Martinez,2024-06-01,
LEAD-005785,"Cook, Garrison and Vargas",22317,Website,New,Finance,11-50,16360,Alice Chen,2024-10-06,
LEAD-005786,Santiago-Roberts,05664,Partner,New,Manufacturing,500+,454967,Carol Williams,2024-11-10,
LEAD-005787,Norris Ltd,89014,Referral,Opportunity,Finance,51-200,44031,Carol Williams,2024-09-12,
LEAD-005788,Smith Group,87542,Website,Won,Technology,51-200,39075,Eva Rodriguez,2024-01-20,2024-03-16
LEAD-005789,Torres Ltd,49913,Event,Opportunity,Technology,11-50,15448,Bob Martinez,2024-11-02,
LEAD-005790,Flores PLC,03658,Website,Opportunity,Other,11-50,5658,Carol Williams,2024-08-05,
LEAD-005791,Ramirez-Holloway,65448,Cold Outbound,Won,Retail,11-50,10412,Carol Williams,2024-12-06,
LEAD-005792,Morales Ltd,27097,Partner,New,Other,1-10,3267,Alice Chen,2024-10-10,
LEAD-005793,Koch Ltd,95592,Website,New,Technology,51-200,49254,Alice Chen,2024-03-17,
LEAD-005794,Flores Group,86412,Referral,Lost,Professional Services,11-50,22593,Eva Rodriguez,2024-12-19,
LEAD-005795,James Ltd,26816,Event,Opportunity,Other,11-50,16579,David Johnson,2024-11-11,
LEAD-005796,Davis Inc,07954,Website,Lost,Manufacturing,11-50,24922,Alice Chen,2024-10-07,
LEAD-005797,Lawrence PLC,78513,Referral,New,Healthcare,1-10,4213,David Johnson,2024-08-16,
LEAD-005798,Jones Group,68794,Partner,Lost,Manufacturing,11-50,14190,Eva Rodriguez,2024-02-14,2024-06-21
LEAD-005799,"Smith, Shepard and Nash",70191,Partner,Opportunity,Other,201-500,271766,David Johnson,2024-01-18,
LEAD-005800,Rose and Sons,44531,Event,Qualified,Healthcare,51-200,32994,David Johnson,2024-09-28,
LEAD-005801,Brown-Stephens,79162,Referral,Opportunity,Finance,11-50,21328,Alice Chen,2024-10-20,
LEAD-005802,Weber Inc,81980,Referral,Opportunity,Technology,500+,512468,Alice Chen,2024-10-14,
LEAD-005803,Williams LLC,93074,Referral,Opportunity,Retail,11-50,18315,Alice Chen,2024-03-26,
LEAD-005804,"Ramos, Coleman and Sanchez",55221,Referral,New,Other,500+,657899,Carol Williams,2024-06-01,
LEAD-005805,Ferguson Ltd,03742,Website,Won,Healthcare,51-200,6844,Alice Chen,2024-07-17,
LEAD-005806,Taylor and Sons,88893,Cold Outbound,Qualified,Manufacturing,51-200,67058,David Johnson,2024-09-03,
LEAD-005807,Meyer-Bailey,75484,Event,Opportunity,Other,11-50,15542,Alice Chen,2024-04-27,
LEAD-005808,Shannon-Jarvis,60531,Event,Opportunity,Other,11-50,10812,Alice Chen,2024-11-24,
LEAD-005809,Wiggins Ltd,29374,Cold Outbound,Won,Manufacturing,51-200,40008,Carol Williams,2024-01-29,2024-04-03
LEAD-005810,Johnson LLC,89745,Event,Qualified,Technology,201-500,151570,Eva Rodriguez,2024-08-01,
LEAD-005811,Craig Ltd,32549,Referral,Opportunity,Other,11-50,12955,Carol Williams,2024-01-04,
LEAD-005812,"Reynolds, Spears and Jacobs",81599,Referral,New,Finance,11-50,19946,Carol Williams,2024-07-14,
LEAD-005813,Irwin-Davis,77116,Partner,Qualified,Finance,1-10,4137,Carol Williams,2024-02-18,
LEAD-005814,"Parker, Contreras and Obrien",62677,Event,Qualified,Professional Services,500+,590689,David Johnson,2024-06-07,
LEAD-005815,"Boyer, Holland and Todd",14112,Website,Opportunity,Professional Services,201-500,148590,Eva Rodriguez,2024-06-06,
LEAD-005816,Simmons-Vaughn,13384,Referral,Qualified,Finance,51-200,25063,Eva Rodriguez,2024-07-16,
LEAD-005817,Mendoza-Kane,16919,Cold Outbound,Lost,Retail,11-50,14531,Bob Martinez,2024-09-12,
LEAD-005818,"Daniels, Rubio and Ortiz",31458,Partner,Won,Technology,500+,347122,Eva Rodriguez,2024-06-16,2024-07-23
LEAD-005819,"Fox, Ortega and Howard",12006,Referral,Qualified,Finance,51-200,78112,Bob Martinez,2024-10-10,
LEAD-005820,"Sanders, Parsons and Bowman",60779,Referral,Qualified,Finance,11-50,13724,Eva Rodriguez,2024-12-24,
LEAD-005821,Jackson-Moore,56221,Website,Lost,Other,11-50,17602,Carol Williams,2024-06-16,2024-07-30
LEAD-005822,Wallace-Rivas,67987,Website,Won,Healthcare,11-50,22491,David Johnson,2024-01-05,2024-03-06
LEAD-005823,"Lyons, Lee and Schneider",11724,Cold Outbound,Won,Finance,51-200,76567,Alice Chen,2024-06-02,2024-11-11
LEAD-005824,Jackson-Pierce,84495,Referral,Won,Other,11-50,11154,David Johnson,2024-08-21,2024-10-02
LEAD-005825,"Mcclain, Medina and Lynch",61292,Website,New,Manufacturing,11-50,15628,Alice Chen,2024-04-23,
LEAD-005826,"Silva, Stokes and Cunningham",14417,Event,Lost,Professional Services,201-500,189549,Carol Williams,2024-02-22,2024-04-01
LEAD-005827,Peterson-Woods,61430,Partner,Won,Manufacturing,11-50,11014,Bob Martinez,2024-02-29,2024-08-13
LEAD-005828,Morris-Morrison,65513,Website,Opportunity,Finance,500+,472219,Eva Rodriguez,2024-05-27,
LEAD-005829,Johnson-Roberson,73513,Website,New,Professional Services,11-50,12895,David Johnson,2024-05-23,
LEAD-005830,"Patel, Stewart and Glass",93638,Referral,Qualified,Retail,11-50,16789,Eva Rodriguez,2024-12-29,
LEAD-005831,Martinez-Alexander,51295,Website,Qualified,Retail,51-200,47328,Bob Martinez,2024-05-08,
LEAD-005832,Arnold-Lopez,09672,Website,Qualified,Manufacturing,51-200,39051,Eva Rodriguez,2024-11-15,
LEAD-005833,Lawrence LLC,52468,Cold Outbound,New,Technology,51-200,41500,Bob Martinez,2024-05-16,
LEAD-005834,Ferguson Group,11023,Event,Lost,Manufacturing,11-50,13675,Bob Martinez,2024-09-08,
LEAD-005835,Skinner LLC,69390,Cold Outbound,Qualified,Healthcare,11-50,18505,David Johnson,2024-06-15,
LEAD-005836,Brown Ltd,47825,Event,Qualified,Manufacturing,11-50,18178,Eva Rodriguez,2024-10-27,
LEAD-005837,Smith PLC,24570,Cold Outbound,Opportunity,Professional Services,51-200,25781,Alice Chen,2024-04-11,
LEAD-005838,Wheeler-Little,69032,Website,Opportunity,Other,11-50,14423,Carol Williams,2024-06-22,
LEAD-005839,"Conley, Henry and Fowler",07027,Website,Opportunity,Other,1-10,7079,Eva Rodriguez,2024-08-31,
LEAD-005840,Day and Sons,77787,Referral,Lost,Professional Services,11-50,19213,Carol Williams,2024-03-17,2024-05-03
LEAD-005841,Martinez Ltd,20152,Content,Qualified,Finance,11-50,17211,Alice Chen,2024-05-12,
LEAD-005842,"Smith, Schneider and Myers",82494,Referral,Opportunity,Professional Services,11-50,14685,Eva Rodriguez,2024-01-15,
LEAD-005843,Hill-Duncan,03510,Website,New,Professional Services,51-200,34866,Eva Rodriguez,2024-06-04,
LEAD-005844,"Day, Cooper and Cowan",21741,Cold Outbound,Opportunity,Other,51-200,41381,Eva Rodriguez,2024-03-29,
LEAD-005845,Russell and Sons,16107,Content,Qualified,Healthcare,51-200,36803,Carol Williams,2024-09-03,
LEAD-005846,"Smith, Jackson and Williams",65837,Referral,Opportunity,Professional Services,51-200,44285,Carol Williams,2024-09-05,
LEAD-005847,Smith and Sons,34799,Cold Outbound,Won,Professional Services,500+,383087,Eva Rodriguez,2024-11-01,2024-12-22
LEAD-005848,Conway Ltd,93638,Website,Qualified,Manufacturing,11-50,24173,Eva Rodriguez,2024-06-13,
LEAD-005849,Green PLC,59644,Website,Qualified,Manufacturing,51-200,55500,Alice Chen,2024-05-21,
LEAD-005850,Harrison Ltd,83739,Referral,Opportunity,Finance,51-200,66637,David Johnson,2024-04-21,
LEAD-005851,Terry LLC,65357,Cold Outbound,Qualified,Manufacturing,201-500,106644,David Johnson,2024-12-09,
LEAD-005852,"Davis, May and Hill",51753,Cold Outbound,Opportunity,Healthcare,201-500,131338,Carol Williams,2024-09-14,
LEAD-005853,"Richardson, Russell and Waters",65517,Content,Opportunity,Manufacturing,500+,419655,Carol Williams,2024-04-09,
LEAD-005854,Le PLC,65112,Website,Lost,Other,201-500,215333,Bob Martinez,2024-11-02,2024-12-11
LEAD-005855,Cox LLC,33682,Content,Opportunity,Retail,51-200,73496,Bob Martinez,2024-12-30,
LEAD-005856,Robinson-Rivera,09097,Referral,Qualified,Retail,11-50,15216,Bob Martinez,2024-04-19,
LEAD-005857,Rios-Kemp,70815,Referral,Opportunity,Other,11-50,15419,Alice Chen,2024-09-14,
LEAD-005858,Gomez-Sawyer,26535,Event,Opportunity,Finance,201-500,124237,Carol Williams,2024-09-15,
LEAD-005859,"Brennan, Hunter and Buchanan",74106,Referral,Qualified,Professional Services,51-200,46285,Eva Rodriguez,2024-10-14,
LEAD-005860,Stanley LLC,86341,Referral,Qualified,Manufacturing,1-10,7180,David Johnson,2024-07-31,
LEAD-005861,Soto-Bond,65319,Referral,Qualified,Finance,500+,317095,David Johnson,2024-03-24,
